path,Category1,Category2,Category3,Category4,doc_id,chunk_id,chunk_index,author,model_version,text_file
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014027__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014027,Human_Demosthenes_0014027__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014027__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014027__c006.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014027,Human_Demosthenes_0014027__c006,6,Demosthenes,new,Claude48_Human_Demosthenes_0014027__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014027__c007.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014027,Human_Demosthenes_0014027__c007,7,Demosthenes,new,Claude48_Human_Demosthenes_0014027__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014027__c008.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014027,Human_Demosthenes_0014027__c008,8,Demosthenes,new,Claude48_Human_Demosthenes_0014027__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014027__c009.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014027,Human_Demosthenes_0014027__c009,9,Demosthenes,new,Claude48_Human_Demosthenes_0014027__c009.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014027__c010.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014027,Human_Demosthenes_0014027__c010,10,Demosthenes,new,Claude48_Human_Demosthenes_0014027__c010.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014028__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014028,Human_Demosthenes_0014028__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014028__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014028__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014028,Human_Demosthenes_0014028__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014028__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014028__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014028,Human_Demosthenes_0014028__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014028__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014028__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014028,Human_Demosthenes_0014028__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014028__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c006.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c006,6,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c007.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c007,7,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c008.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c008,8,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014029__c009.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014029,Human_Demosthenes_0014029__c009,9,Demosthenes,new,Claude48_Human_Demosthenes_0014029__c009.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014030__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014030,Human_Demosthenes_0014030__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014030__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014030__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014030,Human_Demosthenes_0014030__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014030__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014030__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014030,Human_Demosthenes_0014030__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014030__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014030__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014030,Human_Demosthenes_0014030__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014030__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014030__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014030,Human_Demosthenes_0014030__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014030__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014030__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014030,Human_Demosthenes_0014030__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014030__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014031__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014031,Human_Demosthenes_0014031__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014031__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014031__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014031,Human_Demosthenes_0014031__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014031__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014032__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014032,Human_Demosthenes_0014032__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014032__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014032__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014032,Human_Demosthenes_0014032__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014032__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014032__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014032,Human_Demosthenes_0014032__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014032__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014032__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014032,Human_Demosthenes_0014032__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014032__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014032__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014032,Human_Demosthenes_0014032__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014032__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014033__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014033,Human_Demosthenes_0014033__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014033__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014033__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014033,Human_Demosthenes_0014033__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014033__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014033__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014033,Human_Demosthenes_0014033__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014033__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014033__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014033,Human_Demosthenes_0014033__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014033__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014033__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014033,Human_Demosthenes_0014033__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014033__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014033__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014033,Human_Demosthenes_0014033__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014033__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c006.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c006,6,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014034__c007.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014034,Human_Demosthenes_0014034__c007,7,Demosthenes,new,Claude48_Human_Demosthenes_0014034__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014035__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014035,Human_Demosthenes_0014035__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014035__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014035__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014035,Human_Demosthenes_0014035__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014035__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014035__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014035,Human_Demosthenes_0014035__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014035__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014035__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014035,Human_Demosthenes_0014035__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014035__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014035__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014035,Human_Demosthenes_0014035__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014035__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014035__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014035,Human_Demosthenes_0014035__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014035__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014035__c006.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014035,Human_Demosthenes_0014035__c006,6,Demosthenes,new,Claude48_Human_Demosthenes_0014035__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c006.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c006,6,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c007.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c007,7,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c008.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c008,8,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014036__c009.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014036,Human_Demosthenes_0014036__c009,9,Demosthenes,new,Claude48_Human_Demosthenes_0014036__c009.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c002.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c003.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c003,3,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c003.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c004.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c004,4,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c004.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c005.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c005,5,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c005.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c006.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c006,6,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c006.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c007.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c007,7,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c007.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014037__c008.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014037,Human_Demosthenes_0014037__c008,8,Demosthenes,new,Claude48_Human_Demosthenes_0014037__c008.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014038__c000.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014038,Human_Demosthenes_0014038__c000,0,Demosthenes,new,Claude48_Human_Demosthenes_0014038__c000.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014038__c001.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014038,Human_Demosthenes_0014038__c001,1,Demosthenes,new,Claude48_Human_Demosthenes_0014038__c001.txt
C:\Users\USER01\Dropbox\Workplace\D\George\PAPERS\Paroysiaseis\Cyprus 2025\ag-llm-stylometry\data\generated\Claude48\Claude48_Human_Demosthenes_0014038__c002.txt,Claude48,Demosthenes,Restricted,AI,Human_Demosthenes_0014038,Human_Demosthenes_0014038__c002,2,Demosthenes,new,Claude48_Human_Demosthenes_0014038__c002.txt
